review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
Besides being an Okay game. It's broken and does not run on windows 10. Not kind of broken. Broken broken. But they will take your money and Stem does not give a ♥♥♥♥ about it.,176,0,1,0,0,0,2016-01-31,2016-01-31,0,28,973,949
It's different from the originals which even though I dislike that cause I don't even like RE5 or RE6 if you have 4 people to play this co-op it still has a cool story and very enjoyable but the NPCs are pretty badly programed and it is a game for windows live which sucks but all in all I still enjoy it.,305,1,1,0,0,0,2016-01-29,2016-01-29,0,132,2174,1619
"A decent cover shooter marred by GFWL (which works... i guess) and ♥♥♥♥♥♥ AI. I'm a sucker for anything  Resident Evil so the plot interested me,was fun",152,1,1,0,6,0,2016-01-28,2016-01-28,0,165,747,394
"It´s medioker shooter game. I dont give a damn about the history of Resident Evil like some pathetic persons whine about how this game is not following the story correct. Every Battlefield gets more antirussian and its pathetic but i dont let it bother me. So lets go on with the review of this game, when it came out it was unplayable, now it is just playable, only recommended if it´s at sale for 5 euro or less. I never seen it on Steam for such a price as the price Steam demands is 27.99  euro, ridiculously high so no i dont recommend it.",544,0,1,0,0,0,2016-01-26,2016-01-26,470,22,565,248
"Who asked for this, what was the point of this, who through this was a good idea??? and Capcom is releasing a sequel to celebrate the 20th annyversary of the franchise. WTF.

PS: Why does this still in my library!?",214,0,1,0,0,0,2016-01-23,2017-11-22,658,311,853,853
It's The Lord of the Rings: The Third Age of Resident Evils!,60,0,1,0,0,0,2016-01-20,2016-01-20,1423,29,961,961
:( Kill me,10,0,1,0,1,1,2016-01-19,2016-01-19,1002,72,802,186
This game wont launch for me it goes to a black screen like its going to load then it crashes and goes back to desktop i have re-downloaded this games 5 times and nuthing changed.I would reccomend it tho just because i have played it on ps3 but as far as PC i wouldnt know cuz it never launches! Can someone please help,319,1,1,0,0,0,2016-01-17,2016-01-17,0,1,68,7
"It's an absolute pain to get the game to actually open, you still have to deal with GFWL, without the DLCs it's only about 3 hours long (the DLCs adding a roughly equal amount of time), and the AI is dumber than Payday 2's. 
That aside, even with fragments of GFWL still there connecting to play with a friend works easily, and the gameplay itself is at least a 7/10. 

Get the Complete Pack, and then play it with a buddy or two, and you've actually got a pretty solid and enjoyable, if still short game. 

Some things to try if you can't get it to open:
1. Make sure it's installed to the same drive as Windows.
2. Uninstall MS GFWL Redistributable and MS GFW Marketplace using Control Panel's Uninstall feature, and then redownload/reinstall GFWL.
3. Go to My Documents/Capcom/RERC and delete settings.dat (This is only applicable if you've gotten the game to run at least once before).
4. Just keep opening it straight from the .exe over and over, lots of times it'll eventually work.",988,1,1,0,0,0,2016-01-17,2016-01-17,7985,560,396,396
"For a Resident Evil Game this one definately ticks all the box's.  If you love sniping, heavy machine guns, assault rifles ect, this one allows you to do all of it & more.  Playing as Umbrella Security Service totally rocks (being the bad guys is always fun) & even more so when playing with your friends.  The dialogue is fun to listen to, the storyline is engaging & definately sets the mood.  This game is actually a *challenge*, even when playing with your friends on normal difficulty & the AI actually uses tactics.  The music, graphics & sound effects all get top marks in my book.  Each character gets a unique melee attack (and unique abilities), what you see in the video is pretty much what you get, theres nothing more satisfying then shoving a grenade into a zombies mouth & then kicking them into a ton of zombies & *boom*  =D  For a stand up shooter with your friends (or by yourself) this one totally rocks,  I highly recommend it.",947,1,1,0,0,0,2016-01-16,2016-01-16,0,2,2600,2156
"Resident Evil ORC Review:

Resident Evil Operation Racoon City is lame, a let down, and a pain in your rear end.

The game takes place in Racoon City during the Infamous infection time, (Same time as Resident Evil 2 & 3). You are part of a squad from Umbrella that must follow orders and do missions within the disastrous and unstable Raccoon City. 

You are a squadron of 4 deployed by Umbrella, you get to choose your character you play as, aswell as the companions you bring along with you, note the campaign can also be played with 4 other players to have a full coop story experience.

There is a a few different classes and characters, such as Vector(Recon), Lupo, Beltway (Explosive Specialist), Spectre (Marksman), Bertha (Medic), FourEyes (Scientist). They all have different abilities such as Stealth, Seeing through Walls, Plantings explosives, Healing, & all kinds of different perks. Which is nice to be able to choose whom you enjoy playing as the most.

You can unlock new weapons, perks & abilities by buying them with XP which is nice. Though the level system is quite redundent.

The story itself is mediocre, nothing to shabby or to keep you wanting to move forward, you end up just shugging along although it was nice to see characters such as Nemesis, Leon, Claire, Sherry & Ada during your travels in Raccoon City. It was a nice cross-over with Resident Evil 2-3's story although this games story is Non-Canon to the series.

Now well the big part, the Gameplay. I found this game to be entertaining most times. Shooting up zombies and infected, (those Crimson Heads & Hunters sure could be a pain) but I enjoyed having a challenge with B.O.W's which was nice and shooting up zombies on the streets of Raccoon City.
 
What I absolutely despised about this game was the ""Enemy Soldiers"", they were literarly your worst nightmare and they were freaking everywhere you go in this damn game. They would be spammed in large numbers and were hard to kill, they would Harass/Aim-Bot/Shoot You Up as if you were trying to land on D-Day. One soldier could literarly murder you within 2 seconds if your not in cover, now imagine 15 of them clumped like a bunker you have to get through (Dying Simulater begins). The Enemy Soldier A.I are ridiculously hard in this game even on Normal and they will kill you.

Remember when I mentioned getting through soldiers is like attempting to get through a bunker with an automated turret?, well imagine that but with 20 zombies harassing you at the same time, is that not enough how about annoying Crimson Heads and Hunters, yea your gonna get real angry during situations like that because this game is stupidly unbalanced.

Ah, so you cleared the area of Zombies & B.O.W's?, well you better watch out because that soldier over there just killed  you. Oh?, not a problem right this game has checkpoints?, Oh did I forget to mention this game has one of the worst Checkpoints systems I have ever seen... If you clear a room of 50 people proceed a bit further and die... well guess what? you gotta clear all that bull crap again, and it will happen ALOT in this game.

But, I have A.I Partners to help me right?, Your A.I Partners are useless as Nipples on a Man. They may get a few zombie kills, but oh boy when it comes to fighting Soldiers & B.O.W's you are the one whos gonna do all the work. Example of treachery: You have Bertha on your team because she's a medic, well she aint gonna heal you when you absolutely need it, you could be right next to her with little to no health and she will prioretize any enemy over healing your behind.

If you got friends you can play with, do it because the A.I are useless, YOU are the one man army here with a bunch of monkeys with guns.

This game has a crappy Auto-Cover system, more reason to die.

Overall, this game can provide entertainment. I had fun playing it, apart from the deaths from soldiers of course. Is it worth its retail value?, Absolutely not BUY IT ON SALE as I did, no more than $10 should you pay for this game.

Don't believe me about the Enemy Soldiers?, well I will leave that for you to find out on your own :)",4134,1,1,0,0,0,2016-01-13,2016-01-13,0,29,492,492
"Fun co-op shooter set in the Resident Evil universe. It veers off course of classic RE games by adding a major emphasis on combat rather than survival or exploration. Even funner when you can manage to drag some friends in with you.

As of this review it is still on GFWL system which makes it so you cannot play MP or save your progress which makes it really hard to convince you to buy it. Still fun in single player (easily completed in a single sitting if you don't go for 100%), but your best bet for buying this is either waiting for a large sale and waiting on Valve to move this to steamworks.",601,1,1,0,0,0,2016-01-08,2016-01-08,0,37,2020,2020
"I like this game! How ever, I'm not sure if it's a Steam thing or just the game in general but, sometimes it'll boot up and let me play, other times it won't!",158,1,1,0,0,0,2016-01-07,2016-01-07,214,4,1752,387
"FOR THOSE OF YOU WHO CAN'T LAUNCH THE GAME:

- Open your start menu and search for 'Uninstall a program'.
- Uninstall 'Microsoft Games for Windows - Live Redistributable'.
- Uninstall 'Microsoft Games for Windows Marketplace'.
- Download and install GFWL from -  https://go.microsoft.com/fwlink/?LinkID=201134  (Credit to Steam User 'Arkais' for finding the link)

With that out of the way, is this game actually worth $29.99? Simple answer - no.

Operation Raccoon City forces you to play alongside three other members in your squad for the entire game. This isn't a problem if you have three friends to play with, but considering how unpopular this game is, chances are you'll be playing with at least one bot, and you won't be able to fathom how mind-blowingly stupid they can be. They stare at walls during battle, stand in front of gunfire, run into crowds of zombies and spray you down with first-aid when you have so much as a paper cut. Occasionally they'll shoot at the enemy to little effect.

Awful AI aside, the game is rife with bugs, clunky controlling and horrible gameplay mechanics.

If you're adamant on buying this, wait for a Steam sale.",1157,0,1,0,176,18,2016-01-06,2017-07-05,0,17,861,861
"I had pre order this game on the xbox 360 and enjoy played the hell out of it so when i was able to buy myself a copy for the pc. I was happy as hell but soon i would find out the hard way that GFWL does not work on window 10 at all. If you have a Window 10 OS DO NOT BUY THIS GAME. You can only play single player offline and that is all since GFWL is built into the game. You need the program to work and good luck on that plus for me the game has stuttering issues as well but that could be caused by window 10 since this game is kind of old already but if you have a window 7 then go head and buy the game and give it a try once it's on sale or buy it through G2A since its cheaper on there. For window 7 user the Games For Window live will work for you and don't have to worry about doing all kind of file modding to get the game working like us Window 10 user's. I am still going to keep my copy of the game and hope one day that someone is able to find a fix to allow me to play online until then I can only sit back and play the waiting game...I hope this help out anyone looking to buy the game. Will be posting Computer spec's down below

Computer set up
I7 4770 3.40Ghz 3.50Ghz
12G's of ram
GTX 650 2G vram
2T HDD
Dual monitor's
Window 10 home",1254,1,1,0,0,0,2016-01-06,2016-01-06,346,9,420,77
great game,10,1,1,0,1,0,2016-01-04,2016-01-04,0,52,1366,830
"Requires GFWL and a crap load of Effort to get working, Liked it at launch and had fun with my friends but now you'll find Guides on how to fix it everywhere when it was Capcoms responsibility to provide its consumers with a working product, Up yours capcom fix this game FFS.",276,0,1,0,8,1,2016-01-04,2021-09-11,336,18,839,685
"If we can summarize this game in a word is BLAND.

Quite frankly and just like all recent Resident Evil games this is too much bland. Bland graphics, bland story, mediocre port, bland gameplay.

I only recommend this to hardcore Resident Evil fans, otherwise avoid this boring chapter in the looong list of RE games.",316,0,1,0,0,0,2016-01-04,2016-01-04,255,43,1137,1137
"Games For Windows Live. Enough said about why this is a horrible purchase for PC.

Want a cheap co-op experience where you get what you pay for (If you get it for like $5.00) ? Get it for Xbox 360 or something, where the multiplayer at least works. Or, alternatively, get Resident Evil 5.",288,0,1,0,0,0,2016-01-03,2016-01-03,213,56,18,18
♥♥♥♥ sucks lol,14,0,1,0,0,0,2016-01-03,2016-01-03,0,1,80,80
"My god, what a rancid pile of crap.
I bought this years ago, and everytime I see it in my library, I want to punch myself in the face for my stupidity.
It runs like extra-crunchy peanut butter gumming up my laptop, and looks like dog vomit.
Cutscenes run behind their own voices and sounds, and EVERYTHING in them take forever to appear, then take even longer for their textures to pop in.
Gameplay is even worse, where the very act of SPRINTING causes the framerate to tank.
The guns can't fire accurately past five feet, and the grenades are like peaceful gusts of wind to the AI, but they'll send you flying like you've just been struck by a semi truck going at top speeds.
Multiplayer is damn near non-existent, and all but 3 of the modes are bland copies of better modes from better games.
I'm warning all of you: No matter how cheap it is on sale at any time, DO. NOT. SPEND. ANY amount of money on this garbage.
Get Left 4 Dead 2 or Killing Floor.
Much cheaper, and way more enjoyable.",992,0,1,0,3,1,2015-12-30,2015-12-30,0,2,109,109
"The short and sweet, this is a fun little co-op game. The setting, similar to Resident Evil 2 movie. The bad, just horrible AI partners and no FOV slider *I tell tale of an obvious console port*. Find a buddy, or better 3, so you do not have to deal with the AI as much, and you should have a good time. If you get motion sick from low FOV, I would avoid, or play in very short bursts.",385,1,1,0,0,0,2015-12-28,2015-12-28,0,79,452,184
Does not work in windows 8.1,28,0,1,0,0,0,2015-12-28,2015-12-28,0,1,86,86
It is ♥♥♥♥♥♥♥ terrible,22,0,1,0,3,2,2015-12-27,2015-12-27,695,50,23,23
"This game is a missed opportunity.  It's as if they got the worst parts of and FPS and decided to put it all into one.   Get it for like $5 if it's on sale but if not, don't bother.",181,0,1,0,0,0,2015-12-27,2015-12-27,0,8,143,143
doesnt launch and fixes on forums dont work.,44,1,1,0,0,0,2015-12-26,2015-12-26,0,10,7,7
Lot's if flaws but I wouldn't say it is a bad game. I had fun,61,1,1,0,7,0,2015-12-25,2015-12-25,0,13,947,856
"After playing this game for 18 minutes yesterday evening, and then trying to play it today but spending three hours fixing issues with installing it on my secondary HDD as it has more space and my primary storage is a 250GB SSD, and then moving the files to my SSD and reinstalling it, only to witness very few players playing the game at all and the quality of the gameplay, I have come to the conclusion that the only things that're good about this game are: Vector, Spectre, Foureyes' character models and the menu theme song.

Do I think you should buy it? No. Not even if it's on sale, disgusting game. I was looking forward to this and so eager to buy it!..only to find out that it was a waste of my money. RE failed after Resident Evil 5, 6 was good but not that great.

If you want a good RE game on Steam, go for the remastered edition of RE or RE4, RE5 or lastly Resident Evil: Revelations, a game that was ported from the 3DS with better and scarier gameplay than this wannabe tactical SWAT game, regardless of single/coop play.",1039,0,1,0,4,2,2015-12-25,2015-12-25,321,87,27,27
"THEY FINALLY LOWERED THE PRICE ON A WINTER SALE, DO YOU KNOW HOW ♥♥♥♥♥♥ I AM!?!

a good game doe",96,1,1,0,1,0,2015-12-23,2015-12-23,487,24,912,236
I bought this game with out it being on sale even though lots of people said i should but i didnt want to wait. Every time i read a comment it said it wasnt worth it but in my oppinion it was and it has hours of content. Granted you have to fiddle with windows for a bit but it's well worth it.,294,1,1,0,13,0,2015-12-23,2015-12-23,0,6,1263,754
I paid money for this.,22,0,1,0,1,0,2015-12-13,2015-12-13,0,2,1404,1404
Simply doesn't work. This is a wide problem and now the workaround doesn't fix the issue.,89,0,1,0,0,0,2015-12-08,2015-12-08,0,6,72,49
"Let me first start off by saying that though I have played through other RE games, it has not been a major staple of gaming life.  That stated, this game is an interesting one.  A Rainbow Six style shooter with not as many tactics involved.  The game is best experienced with friends.  The graphics aren't particularly great, but the game can have an interesting draw to it that I really can't explain.  Each of the characters has some cool things that can be done, the weapons are interesting, as well as the special abilities.

All in all this game is far from perfect.  But if you approach it with the mindset that this isn't your standard RE game, I think it has some interesting aspects to it.

I believe it is worth your time and consideration.",750,1,1,0,0,0,2015-12-08,2015-12-08,0,4,1201,1128
Great party squad shooter based on RE 1-2. Get it when it's on sale and enjoy with friends. Very very fun game.,111,1,1,0,0,1,2015-12-08,2015-12-08,0,21,4718,604
"Absolutely worth its price (especially during sales).


Amazing campaign (it kinds of feel good to play the bad guys, for once...) , Amazing DLCs (but for those who prefer to remain goodies-goodies... Don't worry, the Echo Six pack's here for ya), good and intense gameplay (really fits both the multiplayer and singleplayer part of the game) , and so on...

Its only drawback would be its graphics which are, despite being correct, not really ""excellent"", but that's pretty much it. Otherwise, I love this game, love the USS, love the little plus it gives to the Resident Evil storyline... 


It's good.


/inb4 -999 karmas",624,1,1,0,2,0,2015-12-06,2015-12-06,0,34,2047,717
totally worth to buy game i love it,35,1,1,0,0,0,2015-12-06,2015-12-06,378,13,733,410
"One of the worst Resident Evil games i've played in a while, though the gun play and sound effects are excellent, the amount of bugs upon release, FPS drops, bosses getting stuck, progression blocks, terrain disappearing, a long with half of the game being locked as DLC doomed this game from the start. An obvious console ported game also further hindered PC players with clunky controls are gameplay limitations.",414,0,1,0,4,0,2015-12-05,2015-12-05,0,10,3752,2617
"Ok so let me start this review by stating this game has some flaws, big ones now more so than on time of release and i will explain that further on. ok so lets go through the pros. The gameplay itself is pretty fun and if you have friends that you can play with it wil be great if you can manage to get this game on sale with the spec ops missions then go for it. The multiplayer is in my opinion the best part of this game with fun game types and then the addition of having zombies running around is great fun and really makes things alot more tense. The game its self when played by your self can be challaging which is nice since most shooters you can breeze throuh. Unfortuantly thats about it I can say about why I like this game

Now for the cons. The story is weak. The really could have got alot more out of it and the ending is just awful with it just cutting to credits from a weak ass end cutscene on top of all that you have to pay for the spec ops missions which should have been included on disk and not some sort of dlc cash in that Capcom are notorious for. Also the campaign is super short clocking in at maybe 3 hours long. Unfortunatly the online multiplayer seems dead (now i only tried queing once but never got a game). Which really sucks cause thats like half this game.

Slant Six has some great ideas but the just dont quiet excute them right. I did really enjoy this game on release (Xbox360) but the lack of people playing online really has me questioning if i should recommend this game.Personally I really enjoyed this game and didnt realise all the flak it got on the time of release but since im writing this review now and not then Im going to have to say I do not recommend getting this game (unless you get it on sale price like I did)",1770,0,1,0,0,0,2015-12-04,2015-12-04,0,13,1607,431
"I've never gotten past the first mission in a Resident Evil game before (though I intend to). 
I realize this is a very different game from most others in the series and it messes with the story or something. 
Whatever. 
Got this game 75% off. Worth it. 
Admittedly I also enjoyed the heck out of Aliens: Colonial Marines (which I got for 80% off) and played that campaign with friends to completion. 
I really enjoyed the Wolfpack characters and their campaign. I played it on easy and had a blast. It's Co-Op so friends can join to make it even more fun. I've only started the other campaign and assume it will be just as good (though the characters are dumb & nowhere near as cool as the Wolfpack)
p.s. This is the first game I've played on the PC with a controller. It's not really designed for mouse & keyboard but it's playable.",834,1,1,0,7,2,2015-12-03,2015-12-03,0,58,929,386
"This game may have bugs and some terrible ones, but if you can find the way around them you can bypass them.  Still this is not meant to be like any other Resident Evil game, I think this set the tone for games like 5 and 6 and then the combination of both styles in revelations and revelations 2.  This game stands up decently, and played fast paced and is a challenge.  I reccomend this game for any fan of resident evil and despite what negative you may read play it and make up your own mind.

The co-op aspect of this game makes it more fun, and some missions easier as you have allies.  The addition of the spec ops missions also adds a nice element, this game is a play and make up your mind one.  If you just listen to the negative press then don't bother.  But if you want to form your own opinion, do so as it's pre adrenaline rush fun!",846,1,1,0,0,0,2015-12-03,2015-12-03,664,30,2577,1342
"First Impression (Will change when game is done)

So far, I'm not seeing why this game got such immense hate. Sure it isn't the best game in the world, and it doesn't encapture that old Resident Evil feel, but let's be real for a minute. Fans of the series who kept on hoping that Resident Evil would re-encapture the horror of the original 3 are going to be sorely dissappointed. The series moved into a more action oriented genre with 4, becoming more action-oriented with each iteration after 4. So the fact that people are acting surprised that ORC was primarily action based need to get a reality check. Comparing this to any other Resident Evil will basically give you the worst impression of all. This was meant to be a completely stand alone title, giving a non-canon hypothetical scenario that takes place between 2 and 3, where you play as the bad guys basically.

As for the game itself, aside from the terrible friendly AI and GFWL, ORC has some good gameplay to be had. A linear shooter, where it becomes cover-based against humans, and turns into an all out slaughterhouse against zombies, it flips between the two surprisingly well. The story is pretty cheesy and feels a bit half-ass, but again most of Resident Evil's story telling is not all that exceptional. They all feel like a cheap B movie became a longer than expected series, but never got past its B movie storytelling. But I do cherish that in Resident Evil and can enjoy the stupidity and silliness. 

I wouldn't reccommend this game at full price right now, but it is definately worth 10 bucks, especially if you have someone to play with and can deal with GFWL.",1641,1,1,0,2,0,2015-12-01,2015-12-01,0,67,149,149
"I will never understand why this game was so hated. Playing it even in 2015 the game does things that most multiplayer games STILL don't do. Optional exploration, secrets and collectibles. There's a certain level of polish that's usually thrown out a window as soon as a game becomes multiplayer (e.g. re4 to re5).",314,1,1,0,1,0,2015-11-30,2015-11-30,0,7,646,646
It doesn't work. Maybe it's windows 10 or it just sucks.,56,0,1,0,0,0,2015-11-29,2015-11-29,0,3,22,22
"Good game, sequel please Capcom",31,1,1,0,0,0,2015-11-29,2015-11-29,0,36,2362,954
"Didn't really understand why are there so much hate for this game, it's troublesome to make a windows live account but it's one time thing. 

I've been a fan of Resident evil since the late 90s, sure this can't beat the original 3 but it's still fun in it's own ways. As fun as it can be, it's not worth the full price for everything. Grab a friend or 2, or 3 to join in the fun!

Cutscenes graphic were amazing, though I was disappointed in the choice of changing Jill's, Carlo's and Nemesis appearance and voice and Claire look.. not her best during in game.

Vector and Beltway are awesome, by the time I write this review (4 hours of gameplay), I have only cleared Wolfpack's mission, going after Echo 6 next.

Oh and get it on sales! This doesn't worth the full price!",773,1,1,0,0,0,2015-11-29,2015-11-30,0,24,673,491
"Fun and dumb co-op if you can find it on sale. Paid 10 dollars for the game + expansions. My friend and I played through it in 10 hours. Laughed at some jank, but be warned that you have to install Games for Windows Live and use that.",234,1,1,0,0,0,2015-11-29,2015-11-29,0,23,623,606
"I was really happy to see that the game was on sale, I jumped on it as fast as I could being a big RE serie fan.

As much as I would like to recommend that game, I cannot !
The game is poorly optimized, objects just pop right in front of you, gameplay is stiff like a 2001 shooter, game for windows live is a mess to install to make the game work, to augment difficulty they tought it would be fun to make the enemies bullet sponge (you actually need to shot enemies for 3sec in the head for them to day and sometimes they don't even react to being shot and just keep pourring bullets at you), so manny enemies shooting at you ! comon' its RE not Gears of War !!! QTE are weirdly spawn and sometime not responding . . . etc . . .

I asked for a refund after 1H30. . . 

not even fun to play in co-op with friends like RE6",821,0,1,0,13,2,2015-11-29,2015-11-29,0,88,959,78
"I remember pre-ordering this game back in 2012 on the 360 because it looked pretty dope. Needless to say, I never picked up my copy. After 3 years, I grabbed it on Wednesday because it was finally on sale. Today I decided to stream the game on Twitch and after playing the game for 20 minutes, I requested a Refund. This game had so much potential and a promising story of the bad guy's prespective, yet it is overshadowed by awful AI, bad frame rates, and the fact that I can't play with others unless I have Windows Live. The only thing ""good"" about the game is that HUNK is in the game; thats pretty much it.",611,0,1,0,2,0,2015-11-28,2015-11-28,0,2,44,44
"a basic co-op shooter in the resident evil world. to be honest there is nothing special about this game, you get to choose a character, each  with different skills and after that of course you get to change your weapon loadout. I have been a fan of resident evil since the first part came out and I must honestly say I actually enjoy this game. It is very fun when you get to play with your friends and just have a good time.

I recommend buying it on a sale, since the base price is a  little too high for what you get.",520,1,1,0,80,5,2015-11-26,2016-09-26,0,169,131,131
"Just no, wtf is this, gears of war, splinter cell with zombies.",63,0,1,0,0,1,2015-11-05,2015-11-05,0,16,699,603
"Big fan of the RE series, This one is just a waste of HD space in my opinon.  There are way to many bugs and issues going on here.  The playability is not very good and it is way to linear.  I originally bought it because it was supposed to explain more of the original story from RE 2 and such, but I just can't seem to force myself to play it.   If you are considering buying it for the memories or if it's on sale,  Just don't,  buy something else.",451,0,1,0,1,0,2015-11-04,2015-11-04,0,26,98,86
"This games is sad, poor aim system, movement, constantly crashing. fun multyplayer as long it works properly.",109,0,1,0,0,0,2015-11-03,2015-11-03,0,31,1012,888
"This game is really really really really really really bad. Do not buy this game for any reason, even as a joke.",112,0,1,0,0,0,2015-11-02,2015-11-02,646,19,139,139
Worth a buy if on sale deserves a lot more praise than what it got.,67,1,1,0,13,0,2015-10-29,2015-10-29,0,1,805,805
"All the progress to get this game to work, first black screen, then sign up for live... The game itself sucks..",111,0,1,0,0,0,2015-10-17,2015-10-17,0,10,253,4
This is one of the worse games ever. Bad mistake buying it. Save your money and avoid.,86,0,1,0,0,0,2015-10-11,2015-10-11,0,1,22,22
the game is dead,16,0,1,0,2,0,2015-10-07,2016-06-29,1188,52,420,420
this game really SUCKS!!!!!!,28,0,1,0,1,1,2015-10-07,2015-10-07,0,57,268,268
"This game is a steaming pile that dosen't know where to derive it's source material.  The infinite respaning bullet sponges that are the enemies and the crappy dlc cash grab just makes the game infuriating.  And If you plan to multiplayer,  you can easily break the game by dishing out ""Too Much"" damage and breaking the game!! 

Seriously, catch  it on sale if you are a fanatic but never buy at full price!!!!



Now yyou cant play the game because you cant properly update GFWL.  ♥♥♥♥ this game.  Pirate it, watch a youtube playthrough, play any other RE game but leave this crap alone.",589,0,1,0,4,1,2015-10-04,2016-10-26,0,56,1547,1478
"this game is bad for the following reasons, a story that starts brillant and ends in a horribly jumbled mess and a decision thats clear before it even becomes one, umbrella betrays you big shock a seedy organization sends you in to kill civilians and cover up evidence and everyones shocked when they decide your no longer useful and a stupidly incoherent plot that jumps around and quickly turns into call of duty with zombies in it not to mention your partner ai is about as  bright as a black sharpie, they pick up a healing item or an anti virus(appraently every citizen in the city was distributed anti virus at some point because they drop them like a fat kid drops his pants at the sight of a snickers bar) and they decided i have a healing item or im infected and i can just heal myself or cure myself but nah id rather die or turn into a mad flesh eating zombie OH and heres the best part you can blow them in half with a shotgun gibblitizing the upper half of their body( ya know were all those organs your body needs to function)and revive em like nothing ever happened and the enemy ai seems to be cortana because they are the single smartest buggers ive ever seen as they concetrate fire and actually use their weopans appropriatly, your ai partners never change to better weopans ya know ya need a little more pew pew to keep those decaying hands away from your naughty bits but they choose to stick with the ♥♥♥♥♥♥♥♥ weopans in the game forcing you to be the only bastard out there doing anything and the ais basic strategy is to charge into a room screaming leeerroooyyy jeeennkkkkiiinnsss this game is easily the worst resident evil ive ever played and ive played all of them including 5 and just a thought in resident evil 2 you escape the underground by using a train which takes you out of raccoon city and to a train yard out side another neighboring city how the ♥♥♥♥ did zombies get there and how the actual ♥♥♥♥ did you get there in 5 minutes? did you strap a rocket to beltways back shove a can of beans down his throat and ignite his farts? and im sure you had to use a chopper to get there what stopped you from shooting the pilot and flying into the distance giggling like a japanese school girl with umbrellas number on speed dial im sure lupo and vector could make some hilarious prank calls in short this game has many loopholes and an obvious decision that in all actually should be obvious kill leon or help him hello they betrayed you once theres no chopper in sight and the government clearly knows umbrella did it so??? decisions decisions gentlemen..... annndd another plothole the anti virals you pick up and use are g virus cures whats stopping them from using your blood to make another g virus? why the hell do you need specifically the girls? in her locket in resident evil 2 is a g virus sample boom theres the answer would have been nice if they thought that through or better yet why not tell the player she was infected by her own father giving her a pure sample of the virus? better yet you can just turn to the 12 millions cure vials just lying around in the streets!(im exagerating the number) but there is enough of the buggers to ensure you dont need her, i do not recommend this game if you want a nastalgic resident evil 2 game buy resident evil 2 for playstation or hell but outbreak those will truly give you the resident evil feels",3387,0,1,0,0,0,2015-09-26,2015-09-26,0,19,809,631
IT'S NOT WORKING ON MY P.C. - WHAT A FUDGN WASTE OF MY F'N MONEY FIX THIS NOW!! I HAVE WINDOWS 8.1 WHATS THE F'N ISSUE.. IM NOT HAPPY,133,0,1,0,1,1,2015-09-13,2015-09-13,0,1,8,7
good,4,1,1,0,0,0,2015-09-06,2015-09-06,0,1,377,377
This game entertains me alot,28,1,1,0,0,0,2015-09-06,2015-09-06,917,47,7567,1746
"This game ♥♥♥♥♥♥♥ sucks, controls are clunky, graphics are lacking, and i dont know why the even released this peice of ♥♥♥♥ port, i dont know if it was just my game but it wouldnt even let me play without a controller

save your money, this game is worthless in my opinion",273,0,1,0,0,0,2015-08-26,2015-08-26,0,2,50,50
"DO NOT BUY IT, NO ONE IS STILL PLAYING THIS GAME!!!",51,0,1,0,1,0,2015-08-18,2015-08-18,0,3,95,95
"I wanted to give this product a chance, but after playing for an hour I was unstatifed at the state this game was left in, and it still has ties to ""Games to windows Live"" that means no saving, no online mode, and DLC is pretty useless. Do not buy.",248,0,1,0,10,2,2015-08-17,2015-08-17,0,34,73,73
"Even if this game is non-canon in Resident Evil timeline I can't recommend it.
I was actually really excited when I first heard about this game because I thought they could really made a good experience out of this.
But I was very wrong... the game is disappointing (game for windows live doesn't help at all) and its mechanics are very very poor.
Too bad.",356,0,1,0,4,1,2015-08-14,2015-08-14,0,45,573,569
"Not sure why this game gets so much hate, yes you have to make a windows live account and stuff which takes like a half an hour but once you are able to play the game it makes it so worth, the game play is amazing and its never boring because youre always being attacked by somthing and i love that you can choose your loadout of weapons and abilitys it just makes it all the more better",387,1,1,0,62,14,2015-08-05,2015-08-05,190,12,696,291
"Not playable anymore. Great that steam still sells broken games.

Edit: got it to work. 

Still a fun game. But the issues with GFWL are pretty annoying and its a shame they never got fixed.",190,0,1,0,0,0,2015-07-31,2017-05-15,386,32,1901,1901
"With Windows Live being down for good, as far as I know anyway, there is no real way to play the game if you have forgotten your login credetials, as you can no longer recover them.",181,0,1,0,7,2,2015-07-26,2015-07-26,0,5,941,938
"Operation Raccoon city? More like Resident Evil cash grab for an unfinished and buggy game. 

The controls are horrible, the story isn't great and leaves you wondering how it ties in to the actual Raccoon Incident, and on top of that the characters are uninteresting. Save your money and sanity and steer clear of this game.",324,0,1,0,9,0,2015-07-25,2015-07-25,0,20,743,743
"Lets be real its not the greatest RE game but its not the worst either. It is what it is but its a completely different RE game compared to the rest of them. Some of you will like it and others wont, however i still would consider giving this game a try if your a RE fan, who knows you might actually like it.",309,1,1,0,0,0,2015-07-24,2020-12-31,0,8,2530,1307
