review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
I love u re3...,15,1,1,0,1,0,2026-04-02,2026-04-02,543,15,7,7
"The only game in the trilogy that manages to launch without problems.

Then there's zero controller inputs that work. Can't get out of the main menu.

Have to put a DLL Overide launch command for it to correctly verify and confirm a controller being present. 

Seriously, all 3 of these games have issues; who the hell tested them?

Here is the launch command for anyone that may need it;

WINEDLLOVERRIDES=""dinput,ddraw.dll=n,b"" %command%",439,0,1,0,23,6,2026-04-02,2026-04-05,951,180,63,26
"i absolutely LOVE and ADORE this game. it was one of the first resident games i have discovered as a child, so i indeed feel nostalgia over it. as a true old games' enjoyer, i think the graphics are INCREDIBLE. genuinely the zombies and nemesis himself are way more scarier. the groans of zombies feel way more realistic too, instead of the ones we get these days. seriously, it feels more real than what the modern games provide us right now. also the raccoon city exploration makes me feel like i am seriously escaping from raccoon city. in re3r, it feels so scripted and there is no exploration. i highly recommend, play this instead of the remake
i just wish that steam overlay was enabled so i could take screenshots of this masterpiece ^_^

⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀  ⠀⠈⠙⠲⣤⡀
⠀⠀⠀⠀⠀⠀⠀⢀⣤⣤⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀  ⠈⣷
⠀⠀⠀⠀⠀⠀⠀⣾⣿⣿⣇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀  ⢀⣴⠟
⠀⠀⠀⠀⠀⠀⠀⣹⣿⣿⣿⣦⡈⣢⣦⣀⠀⠀⠀⠀  ⢀⣴⠟⠁
⠀⠀⠀⠀⣠⣾⣿⣿⣿⣿⡿⢁⣾⣿⣿⣿⣷⣦⡀⢠⡞⠁
⠀⠀⢀⣾⣿⣿⣿⣿⠋⢀⠀⣿⣿⣿⣿⣿⣿⣿⣧⢸⠃
⠀⠀⠀⣿⣿⣿⡏⣤⣒⡩⠖⣸⣟⠽⣹⣿⡿⡀⡄⢸⡀⠀⢀⡄
⠀⠀⠀⣯⢿⣿⣯⣀⣈⣃⢠⣿⣽⣜⣿⣿⣿⣷⣽⣜⣇⣶⢩⠟
⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣾⣿⣯⣿⣿⣿⣿⣿⣿⣿⡼⠁
⠀⠀⢠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠘⣿⣿⣿⣟⠁
⠀⠀⣾⣿⡟⢿⣿⣿⣿⣿⣿⣿⣿⣟⡛⠀⠀⠈⠙⠉⠁
⠀⢰⣿⣿⠟⢸⣿⣿⣿⣿⣿⣷⣟⡿⠀⠀
⢀⣿⠿⠁⠀⢰⣿⣿⣿⣿⣻⡿⡏⢡⡲
⣸⣿⡄⠀⢀⣿⣿⣿⣿⣿⣯⢿⣞⡄⠀
⠻⠿⠁⠀⢸⣿⣿⣿⣿⡝⣿⣎⣷⡈",1086,1,1,0,2,0,2026-04-02,2026-04-02,95,11,916,131
"The same old game, which already makes this a fantastic release if you want to actually experience RE3 the way it was meant to be originally without any cut content.
The only problem is literally the lack of cloud saves, same as the Dino Crisis releases on Steam, why would someone buy the game on Steam instead of GOG when the latter has cloud saves?",351,1,1,0,0,0,2026-04-02,2026-04-02,0,33,57,13
DRM,3,0,1,0,12,1,2026-04-02,2026-04-02,811,28,6,6
"It's interesting going back. 

It's amazing how much was cut out of the remake. Being Jill and exploring the RPD is a lot more fitting, the city being bigger and filled to the brim with all sorts of enemies and having these timed decisions on various encounters with Nemesis makes for a tense gameplay loop. Tank controls and the UI take a little getting used to but it's not as bad as i thought it would be and graphically the games art style has made it age fairly well all things considered. 

Nemesis is fast as ♥♥♥♥ too, like ♥♥♥♥♥♥♥♥♥. You walk through a door and the man bolts in the room like an angry mom with a sandal at ass slapping speed. He throws you on the floor, picks you up from the floor, attempts to kill you at every turn and when he grabs you it's game over. If we had that Nemesis in the remake it would've been a vastly better game. There's also a nice build up to the first encounter.",909,1,1,0,1,0,2026-04-02,2026-04-02,0,28,98,75
shadowdropping all 3 games one hour after april fools is genuinely crazy work,77,1,1,0,6,0,2026-04-02,2026-04-02,274,21,227,36
it crashes sometimes but still im here for JV <3 best bday gift ever for me! ִֶָ. ..𓂃 ࣪ ִֶָ🪽་༘࿐,95,1,1,0,2,0,2026-04-02,2026-04-02,0,11,164,61
"Remove DRM and add achievements + cloud saving. Also fix controller input and add key configs like re1 and re2 ports have.
Otherwise it's a classic game",152,0,1,0,30,4,2026-04-02,2026-04-02,368,25,7,7
"Thank you, Capcom!",18,1,1,0,0,0,2026-04-02,2026-04-02,1015,45,12,12
"I’m genuinely so happy we finally have the OG RE3 on Steam now. This has, and probably always will be my favourite Resident Evil game. I’m thankful I don’t need to keep constantly pulling out my PS1 to play it! <3 STARRRRRSSSSS",227,1,1,0,3,1,2026-04-02,2026-04-02,104,2,611,6
"I used to pray for times like this, THANK YOU CAPCOM🛐",53,1,1,0,2,0,2026-04-02,2026-04-02,0,1,598,15
"CAPCOM, THIS SHOULD BE A WAKE UP CALL FOR YOU TO HOW MUCH OF A LET-DOWN 3MAKE WAS.  REMOVE ENIGMA DRM AND RESTORE STEAM OVERLAY, AND BRING BACK JILL. 

First of all, this game has an unnecessary inclusion of Enigma DRM.  This game is 27 years old, it's almost as old as I am and it's been on every emulator you can think of since PCs had emulators, and yet, people like me still bought it the moment it came to Steam - why? Because RE3 is beloved, it in my opinion is the best classic RE game ever made and has infinite replayability. DRM or no DRM, I bought it, and I'm not alone. You don't need to add FPS-killing anti-piracy methods to a game we are going to flock together in droves to buy the moment it becomes available.  You removed it from 4R and the game now runs at nearly 200fps on my PC, imagine how well this could run if you just dropped that performance-killing nightmare?

Now, onto the game. First things first, the Steam Overlay doesn't work and I suspect that's because this is a straight GoG port.  I would love a patch that restores the overlay functionality so I can screenshot the various Live Select choices, and my end-clear rankings for this wonderful game.

Now, if you're new to RE3 this is the pinnacle.  Non-stop-gameplay, a broad inventory, a dodge move that's very unforgiving yet immensely rewarding if you can learn it, and a brutal and ruthless Pursuer that will never stop hunting you until you are dead.  CAPCOM nowadays thinks ""taking away your weapons and making you stand in a corner while a scripted unkillable enemy patrols"" is scary, but Nemesis is scary, at least the OG version of him in this game is.  He will come at you when you least expect it, he'll toy with you, he'll square up to you even if he knows you have Carlos helping you --- he does not care, and that to me makes him the scariest RE monster to this very day.  RE3 started the high-octane action trend often attributed to 4 and I've always thought it was a good thing.  RE3 birthed quick turns, environmental hazards, a choice-based live select system we've never seen since, and the most costumes of any RE game for its protagonist.   There's just so much game here, and it doesn't bog you down with scripted walking talking sections or hospital wave defence; you're in the midst of a city besieged by a virus in the middle of a hot raging summer. Jill dresses light for the heat, she needs to be nimble and on her feet at all times. Everything is diagetic and works so damn well. I could gush about this game forever.  This and the original Halo Trilogy are the only games where I even recommend the novella, the S.D. Perry book for RE3 contextualises the game with so much richness and depth you begin to think about it as you play it for yourself. 

Unlike the 2020 remake, here we get the brilliant US Army vs TYRANTs last stand at the Dead Factory, Raccoon Park, the Hospital in all of its glory, and our beloved Clock Tower.   The amount of content in this game is staggering and I'll always be sour that CAPCOM internally view CV as the ""true"" RE3, because this game earned the number and conclusion to the Raccoon Trilogy and then some.  This is the only RE still to this day where even if you complete it for the 100th time, you feel like you and Jill just went through Hell together and survived. It's majestic.

My GameSir Tegenara controller worked out of the box without any tweaks, I haven't tried KB+M and I won't be trying it. 

if you joined RE after 7, you'll probably hate tank controls and if so, I don't even want you to touch this game. You don't deserve how perfect it is. 

3000000000/10 and I'm not kidding.  A genuine masterpiece. 

Press F1 for settings menu while in-game. Use right click on whatever binding you wish to change.

[Bug faced with PC port: unmuting my mic seemed to freeze the game for all of five minutes, then the game was in slow-motion. Probably something to do with audio bitrates but I'm not an audiophile so I wouldn't know. Just something to watch out for.]",4020,1,1,0,7,1,2026-04-02,2026-04-02,362,130,272,272
YOU WANT STARS? I'LL GIVE YOU STARS,35,1,1,0,5,1,2026-04-02,2026-04-02,141,4,323,26
"Definitely my favorite Resident Evil. Its crazy how garbage the remake is compared to the classic.

Do yourself a favor and play a real RE.",139,1,1,0,2,0,2026-04-02,2026-04-02,0,11,688,34
Y'all are gonna learn now why the remake sucks.,47,1,1,0,5,0,2026-04-02,2026-04-02,0,41,11,11
Genuinely the best of the classic RE games and by far an improvement over the remake. If you only play one classic RE game this should really be it.,148,1,1,0,0,0,2026-04-02,2026-04-02,1004,96,112,5
"Played a few minutes, already better than the RE3 Remake i bought for 60€ when it came out.",91,1,1,0,2,0,2026-04-02,2026-04-02,189,47,98,41
"I’m really exciting for the remake of this game, Capcom 👍",57,1,1,0,1,0,2026-04-02,2026-04-02,0,3,133,6
Oh my,5,1,1,0,2,0,2026-04-02,2026-04-02,325,37,12,5
"Thank you, Capcom!",18,1,1,0,1,0,2026-04-02,2026-04-02,913,100,9,6
i never said anything bad about u capcom <3 <3 <3 <3 <3 <3 now how about code veronica,86,1,1,0,15,0,2026-04-02,2026-04-02,0,135,122,11
"My first RE, and also my favourite with Code Veronica, i'm glad to see it on steam",82,1,1,0,6,1,2026-04-02,2026-04-02,0,3,66,10
It made me think of my childhood. thx Capcom,44,1,1,0,1,0,2026-04-02,2026-04-02,129,8,440,20
"A great ps1 classic, the final part of the original Resident Evil trilogy. While it has been remade in recent years, i am glad the original arrived on Steam. While i had played the first 2 games on my PS1 back in the day, i never had the chance to play the 3rd one properly, though a friend owned it back then and i had experienced it on his own console. As a port, from what little i tried, it seems like a better port than the previous 2. I am not sure it was better than 1 and 2, but it was still a good game. If you are a modern gamer and can't stand the tank controls and ancient graphics, you are better off playing the remake, but if you are an older gamer and/or a collector and want to experience the classics, this is a no brainer for 5 euros. Recommended!",766,1,1,0,2,1,2026-04-02,2026-04-02,882,104,10,10
wtf are these controls cant find the shoot button and the walking is arrow keys... wtf,86,0,1,0,2,18,2026-04-02,2026-04-02,397,116,7,7
"Resident Evil's GOAT.
Not to be confused by its lesser remake. :)",65,1,1,0,3,0,2026-04-02,2026-04-02,99,21,293,154
"died in 2 mins after launching the game because i couldn't figure out how the controls worked

10/10 gameplay, can't wait to launch it again after having calmed down",165,1,1,0,4,0,2026-04-02,2026-04-02,146,4,23,10
"What a surprise dropping the original RE games thanks capcom. I wanted to play the third one more than the first two, so i can experience what we've missed in the remake.",170,1,1,0,2,0,2026-04-02,2026-04-02,469,48,67,26
Better than the remake and that's all you need to know.,55,1,1,0,17,1,2026-04-02,2026-04-02,1301,21,761,6
works with the sourcenext conversion patch. thanks gog!,55,1,1,0,2,0,2026-04-02,2026-04-02,1797,11,105,34
"Finalmente lançaram essa preciosidade para PC. Agora é só excluir o 3 Remake, fingir que ele não existiu e adicionar conquistas neste, aí a vida entra em harmonia novamente.",173,1,1,0,1,0,2026-04-02,2026-04-02,0,19,48,24
Every scene brings back memories. It still saddens me what they did with the RE3 remake; it’s the only remake that didn’t get justice.,134,1,1,0,7,0,2026-04-02,2026-04-02,438,12,13,13
"My very first Resident Evil game that I ever finished. I completed it about two years after its release, around 2002, on my Windows Millennium PC, running at 1024×768 resolution.

Glad to see it on Steam nowadays at 4K, it looks sharp and crisp!",245,1,1,0,1,0,2026-04-02,2026-04-02,1643,528,132,8
Imagine liking the RE3 Remake over this.,40,1,1,0,4,0,2026-04-02,2026-04-02,713,18,108,20
"""It was my last chance. My last escape.""

I can't believe they actually did it- they made a steam port!

This is one of my favorite games ever made, and I'm happy to see it's finally easily accessible to everyone. Duckstation, farewell.

I'm praying, ACHING for Capcom to port Code Veronica to steam ; that gem had my back through it all.",338,1,1,0,3,1,2026-04-02,2026-04-02,75,35,149,18
Go on and play it because by the time you meet nemesis I think this already clicks,82,1,1,0,1,0,2026-04-02,2026-04-02,168,1,735,96
"𝘼 𝙩𝙚𝙧𝙧𝙞𝙗𝙡𝙚 𝙥𝙤𝙧𝙩 𝙩𝙝𝙖𝙩 𝙡𝙖𝙘𝙠𝙨 𝙢𝙤𝙙 𝙨𝙪𝙥𝙥𝙤𝙧𝙩 𝙖𝙣𝙙 𝙘𝙤𝙢𝙚𝙨 𝙬𝙞𝙩𝙝 𝙜𝙖𝙧𝙗𝙖𝙜𝙚 𝘿𝙍𝙈. 𝘼𝙩 𝙩𝙝𝙞𝙨 𝙥𝙤𝙞𝙣𝙩, 𝙮𝙤𝙪’𝙧𝙚 𝙗𝙚𝙩𝙩𝙚𝙧 𝙤𝙛𝙛 𝙥𝙡𝙖𝙮𝙞𝙣𝙜 𝙩𝙝𝙚 𝙂𝙊𝙂 𝙫𝙚𝙧𝙨𝙞𝙤𝙣 (𝙤𝙧 𝙎𝙤𝙪𝙧𝙘𝙚𝙣𝙚𝙭𝙩) 𝙬𝙞𝙩𝙝 𝙢𝙤𝙙𝙨 𝙩𝙝𝙖𝙩 𝙖𝙘𝙩𝙪𝙖𝙡𝙡𝙮 𝙞𝙢𝙥𝙧𝙤𝙫𝙚 𝙩𝙝𝙚 𝙚𝙭𝙥𝙚𝙧𝙞𝙚𝙣𝙘𝙚 𝙖𝙣𝙙 𝙖𝙧𝙚 𝙛𝙖𝙧 𝙨𝙪𝙥𝙚𝙧𝙞𝙤𝙧 𝙩𝙤 𝙩𝙝𝙞𝙨 𝙡𝙤𝙬-𝙚𝙛𝙛𝙤𝙧𝙩 𝙩𝙧𝙖𝙨𝙝.

𝙄𝙩’𝙨 𝙖 𝙧𝙚𝙖𝙡 𝙨𝙝𝙖𝙢𝙚 𝙗𝙚𝙘𝙖𝙪𝙨𝙚 𝙩𝙝𝙚𝙨𝙚 𝙘𝙡𝙖𝙨𝙨𝙞𝙘𝙨 𝙙𝙚𝙨𝙚𝙧𝙫𝙚 𝙛𝙖𝙧 𝙗𝙚𝙩𝙩𝙚𝙧 𝙩𝙝𝙖𝙣 𝙬𝙝𝙖𝙩 𝘾𝙖𝙥𝙘𝙤𝙢’𝙨 𝙜𝙞𝙫𝙞𝙣𝙜 𝙩𝙝𝙚𝙢. 𝘽𝙪𝙩 𝙞𝙛 𝙩𝙝𝙚𝙮 𝙧𝙚𝙖𝙡𝙡𝙮 𝙩𝙝𝙞𝙣𝙠 𝙩𝙝𝙚𝙞𝙧 𝙢𝙚𝙙𝙞𝙤𝙘𝙧𝙚 𝙧𝙚𝙢𝙖𝙠𝙚 𝙞𝙨 𝙗𝙚𝙩𝙩𝙚𝙧 𝙩𝙝𝙖𝙣 𝙩𝙝𝙚 𝙤𝙧𝙞𝙜𝙞𝙣𝙖𝙡, 𝙩𝙝𝙚𝙣 𝙩𝙝𝙚𝙧𝙚’𝙨 𝙣𝙤𝙩𝙝𝙞𝙣𝙜 𝙢𝙤𝙧𝙚 𝙩𝙤 𝙨𝙖𝙮.

𝙏𝙝𝙞𝙨 𝙧𝙚𝙖𝙡𝙡𝙮 𝙨𝙝𝙤𝙬𝙨 𝙝𝙤𝙬 𝙢𝙪𝙘𝙝 𝙩𝙝𝙚𝙮 𝙘𝙖𝙧𝙚 𝙖𝙗𝙤𝙪𝙩 𝙩𝙝𝙚𝙞𝙧 𝙛𝙧𝙖𝙣𝙘𝙝𝙞𝙨𝙚’𝙨 𝙡𝙚𝙜𝙖𝙘𝙮 :)

https://www.youtube.com/watch?v=5q_hFvn7pQY&list=RD5q_hFvn7pQY&start_radio=1",586,0,1,0,19,10,2026-04-02,2026-04-06,0,28,13477,1936
"The classic release on Steam & the upcoming ""Last Escape"" mod for RE3 Remake
WE'RE SO BACK !!!!!!",97,1,1,0,7,1,2026-04-02,2026-04-02,423,56,1180,8
"So only reason I am buying this here as well as the other 2 originals it to support Capcom for the initiative since these are purely GOG releases.

That being said, Resi 3 is my personal favourite and I've played countless times through the years and one of the best games as well as one of the best in the series. 
Unfortunately the Remake was a terrible game that wasn't true to the original and I am still hoping RE3 will have a proper remastered version!

Apart from these, imo the game could have gone through some changes to improve it before reuploading on steam e.g. some upscaling or hd textures or something.",618,1,1,0,3,1,2026-04-02,2026-04-02,322,67,10,10
"Beat this on the gog version but I'm glad they finally put it on steam, easily one of the top 3 games in the series",115,1,1,0,1,0,2026-04-02,2026-04-02,292,17,24,8
it's so cool to see capcom still cares about the very old fans out there releasing classics like these!,103,1,1,0,2,0,2026-04-02,2026-04-02,282,88,44,44
"ANAM ANAM ANAM... ŞU GÜZELLİĞE BAK. SANKİ GURUFASULYE DEĞİL, ADETA BİR CENNET MEYVESİ !",87,1,1,0,0,1,2026-04-02,2026-04-02,301,266,53,53
"I brought this as a way to show support as I loved playing it when it first came out and i was still at school and was excited to see it was coming back.

But please for the love of the players add achievements.

Devs can you please add achievements to the trilogy.............",277,1,1,0,40,3,2026-04-02,2026-04-02,0,82,13,13
"I can't believe this is finally on Steam. It was on GOG for a lil bit but it's finally here. I love this game, it's one of the best in the series and it's nice to play the original again. The controls might be a no go for new players, but they aren't even that bad. Even after I played Requiem not a long time ago, this game shows that it's old but gold. Thanks for putting the actually good version on Steam so players can enjoy the better game. 9/10",451,1,1,0,2,0,2026-04-02,2026-04-06,831,165,419,412
It is indeed Resident Evil 3 Nemesis but now on Steam.,54,1,1,0,2,0,2026-04-02,2026-04-02,0,1407,14,14
"I love Resident Evil 1, 2 & 3 So buying these 3 games on Steam was a no-brainer for me because I like flexing my playtime.

What you get here is the GOG versions of the games which is a pretty passable way to experience them. Including texture filtering, Anti Aliasing, variable resolutions etc. And it ran for me pretty well out of the box.

The same cannot be said for some other people:
Some people struggled to get the game running on Linux because the game makes registry changes in the launcher menu that don't really work for Linux, and some other people report that the Steam version apparently has built-in DRM which is so broken that the game just...refuses to launch and throws up an error.

On top of all this, the games come at varying file sizes all the way from 2GB all the way to 4GB...For games that fit on 650MB CDs.

This is another afterthought cash-in by Capcom.

If you REALLY want to play these game properly. I recommend looking into the ""Classic REbirth"" project which has released prior to the GOG version and remains the most optimal way to play the game. If you are savvy you can replace the game files of the Steam version with this version (after carefully following a guide) and play a way better version than what Capcom is offering here.

But as it stands. If you wanna play this game without much fuss? This is a pretty decent way to do so. And you should play them. The classic RE titles are awesome.

But out of principle? This is a downvote from me because of how lazily this was rushed out with its DRM issues that the original GOG version never had, and it is even worse-so because Capcom already caught a lot of flak for how they handled the Dino Crisis 1 & 2 Steam version which suffered from the EXACT SAME ISSUES that the RE games here have.

Some of you might even notice that this review is just the same I wrote for them too with just the names changed to Resident Evil ;)",1918,0,1,0,8,0,2026-04-02,2026-04-02,1064,340,6,6
"Good Job Capcom now Bring Classic Resident Evil (Code Veronica, Outbreak 1,2 and Dead Aim) games too to Steam as well.

Just Do It.",131,1,1,0,6,0,2026-04-02,2026-04-02,1532,54,551,21
If you want to find out what they cut out of the remake and you can skip the door loading screens,97,1,1,0,2,1,2026-04-02,2026-04-02,0,29,43,43
"Mercenaries Mode is available to play right from the start, that is worth it alone for me.",90,1,0,0,0,1,2026-04-02,2026-04-02,1248,100,166,12
"Nice.
Now do Silent Hill :)",27,1,1,0,0,1,2026-04-02,2026-04-02,306,48,272,35
"""It all began as an ordinary day in September. An ordinary day in Raccoon City. A city controlled by Umbrella. No one dared to oppose them. That and the lack of strength would ultimately lead to their destruction. I suppose they had to suffer the consequences of their actions but there would be no forgiveness, if only they had had the courage to fight... But it's true that once the wheels of justice began to turn, nothing can stop them. Nothing. It was Raccoon City's last chance... And my last chance, my last escape...""

Personally for me, RE3 OG is the best RE game of all time and for good reasons. 

First of all, the atmosphere. You explore quite a bit of the city and you just feel the dread and hopelessness that surrounds it. The ambience you hear of zombies who howl, because they still have a bit of conciousness in them, the crows cawing, the wind blowing, you can't beat this atmosphere. 

Second of all, Jill herself. If we were to think about the true ""strong and independent female character"" besides Lara Croft, Jill Valentine is definitely up there. She isn't there to bully male characters, she isn't there to flex how badass she is, she's just there to survive and do whatever it takes. She feels fear, she knows that the situation she's in is hopeless and yet, she doesn't give up. She also cares for others and doesn't want to leave any survivors behind. That's how you make a strong female character. Not to mention that she was one of the first female leads in video games in general. All in all, Jill is still one of the most iconic female protagonists in video game history.

Next thing is the Nemesis (The REAL Nemesis, not that cheap copy in RE3 Remake). The first stalker enemy in RE series and I might say that he's still the best (Mr.X in RE2 Remake was cool and all, but he wasn't the main antagonist). He's there just to eliminate STARS members and does everything to reach that goal. His iconic growls and ""STARS"" line is still carved into my brain after all those years. His boss fights are amazing and I think that Capcom has yet to make another beast as iconic as Nemesis. 

We also have the music, which is one of the best in the series by far. Hell, you know the soundtrack is amazing, if even the options screen has a memorable track. The save room theme, Nemesis theme, City of Ruin, Nemesis Final Metamorphosis, The Doomed City, Hellish Agony, I can just go on and on and name every single track in the OST, because all of them are amazing. The PS1 era really had an amazing music, no?

We also have small things like the choice system, where in some situations you have to choose one of the two choices that display on the screen. One choice can lead to better results than the other, so you have to think carefully about it. You also have a lot of choices regarding Nemesis, whether you will fight him or not. If you decide to fight him and manage to defeat him (it's not as easy as it sounds) the game rewards you for it and you will get a waaay better equipment.

All in all, RE3 OG for me is the peak Resident Evil game and It sucks that the remake for it is the worst of them all and it can just wish to be as great as the OG. Hell, even Capcom knows it, since they made DLC for every single RE Engine RE game, but not for 3 Remake lmao. But hey, at least we finally have a way to buy RE3 OG, whether it's here on Steam or on GOG. 10/10 game, I will still play it, even if I'm on my deathbed.",3444,1,1,0,1,0,2026-04-02,2026-04-02,208,26,11,10
I thought I might've died before seeing this game on Steam,58,1,1,1,2,1,2026-04-02,2026-04-02,0,112,8,8
"Farewell to my life.
Farewell to my home.

This is my last change for survival...

This is my, last escape...",109,1,1,0,2,0,2026-04-02,2026-04-02,0,62,184,16
"Plus: I can play again the OG
Minus: No Steam Overlay, Steam Achievements.",74,1,1,0,1,0,2026-04-02,2026-04-02,0,36,29,24
Now Add Code Veronica Next please.,34,1,1,0,2,0,2026-04-02,2026-04-02,1136,29,5,5
"[quote]September 28th.
Daylight...
The monsters have 
overtaken the city.
Somehow...
I'm still alive...[/quote]
Love seeing a classic Resident Evil 3 Nemesis!
Especially since they butchered the remake of it.
Thank you, CAPCOM!",227,1,1,0,1,0,2026-04-02,2026-04-02,672,83,23,23
"THANK YOU CAPCOM FOR RELEASING THE OG TRILOGY, PLEASE GIVE RE CODE VERONICA NEXT",80,1,1,0,0,0,2026-04-02,2026-04-02,405,29,578,158
"For me, it’s always been the best game in the series, i have been playing it every now and then for over two decades whenever it crosses my mind. Nemesis’s theme and the save room music just play involuntarily in the back of my head :D",235,1,1,0,0,0,2026-04-02,2026-04-02,0,5,285,6
"ONE OF THE BEST RESIDENT EVIL GAMES
fun to play normally and its fun to replay a million times and to speedrun this game is so fun as there is randomized stuff but nothing crazy. 
The amount of stuff in this game you won't realize till you playthru a million times and then you'll watch someone else play this game and show you something new its amazing.",354,1,1,0,1,0,2026-04-02,2026-04-02,221,13,58,58
Can't recommend it enough!,26,1,1,0,1,0,2026-04-02,2026-04-02,34,6,7,7
Better than the remake,22,1,1,0,7,0,2026-04-02,2026-04-02,0,44,1030,205
MY FAVORITE RESSIE GAME WOOOOOOO!!!!,36,1,1,0,5,0,2026-04-02,2026-04-02,460,101,203,184
"Honestly, this is easily one of the best Resident Evil games ever made and, personally my favorite one along with RE4 OG. The best part is that after you beat the game, there is an epilogue folder right on the main menu. A new one unlocks every single time you finish the game, telling you what happened to the characters after RE2 and RE3. So, seriously don't forget to check all of them out especially the Leon and Sherry dynamic, which the RE2 remake doesn't have.",467,1,1,0,21,1,2026-04-02,2026-04-02,559,66,96,17
❤,1,1,1,0,1,0,2026-04-02,2026-04-02,159,46,264,8
"Finally, the full version of RE3 dropped on Steam with a Mercenaries mod included and Nemesis doesn’t look like a trash bag anymore.",132,1,1,0,2,0,2026-04-02,2026-04-02,107,6,1289,88
"Too scared to play this when I was a kid, now I can play it on my PC ready to face my fears once more!",102,1,1,0,5,1,2026-04-02,2026-04-02,126,24,106,63
"[b]""All the foxy ladies love my accent, it drives them crazy!""[/b]

Finally THE definitive version of RE3 is released on Steam, where Nemesis doesn’t suck ass and you can actually explore the freaking city! Also this game has lots of stuff going on, and alot of RNG, and it is such a fun speed game! Replayability is nuts!

Just like RE2, it’s a classic. Fantastic game. I love it, absolutely recommended.",405,1,1,0,0,0,2026-04-02,2026-04-29,163,25,2357,842
"Resident Evil 3 from 1999 holds a special place in my heart. I’ve played it countless times with my siblings, and each playthrough feels like a new adventure. The atmosphere is intense, and the constant threat of Nemesis creates a sense of urgency that keeps you on your toes. The puzzles are engaging, and the mix of action and horror strikes a balance that makes it hard to put down.

One thing I often think about is how great the game would be with achievements. Having some additional goals to chase after would have added even more replay value. It’s those little extras in modern games that make you want to dive back in. 

Overall, Resident Evil 3 remains a classic in the survival horror genre. It’s a game that not only stands the test of time but also brings back many fond memories. I’d recommend it to anyone looking for a thrilling experience, but I can’t help but wish Capcom had taken the chance to update it with some achievements.",952,1,1,0,2,0,2026-04-02,2026-04-02,0,32,150,68
"Farewell to my life.
Farewell to my home.

This is my last  change for survival...

This is my, last escape...",110,1,1,0,12,1,2026-04-02,2026-04-02,8384,43,7,7
"Great game, please add code veronica X next",43,1,1,0,2,0,2026-04-02,2026-04-02,0,182,8,8
"the superior Resident Evil 3 this is what the remake should have been all the amazing horror and monsters just updated are well at lest this legendery game has come to steam

forgot to add all the sexy outfits and unlockables are from the very start of loading into the game are all unlocked and that is ♥♥♥♥♥♥♥ awesome all so sexy dino crisis outfit and sexy cop outfits are still in the game",393,1,1,0,3,0,2026-04-02,2026-04-02,0,584,255,19
"I’d rather pay 99.50 MXN / $4.99 for the original than $3.99 for the remake!

Why? Because the OG lets me explore iconic locations that were cut or reduced in the remake: the Clock Tower 🗼, Raccoon City Park 🏞, Dead Factory 🏭, City Hall, Press Office 🏢, Graveyard ⛼, Gas Station 🚉, Umbrella Pharmacy ⚕, and the Raccoon City Streets — all the places Kazuhiro Aoyama envisioned for us to experience. And of course, I get to say “HI!” to my old friend, the Grave Digger.

Another big difference: Nemesis encounters aren’t scripted here. He’s a true stalker, unpredictable and relentless — exactly how survival horror should feel. That tension is what makes me love this version ♥

+They removed Jill's appeal in the Remake, what a disgrace of Remake with no Mercenaries.

CAPCOM! Don't mess with the Veronica Remake!",813,1,1,0,2,0,2026-04-02,2026-04-04,0,12,381,188
classic,7,1,1,0,2,0,2026-04-02,2026-04-02,1457,124,24,6
"its great that capcom is bringing back older RE games that most people never got to experience, now if only they would do that with another popular franchise of theirs....*cough cough* MONSTER HUNTER *cough cough*",213,1,1,0,1,0,2026-04-02,2026-04-02,185,44,45,45
Dropped this on April Fools what did Capcom mean by this?,57,1,1,0,5,0,2026-04-02,2026-04-02,155,16,142,9
Enigma DRM,10,0,1,0,22,2,2026-04-02,2026-04-02,252,8,47,42
What an unexpected surprise. Thank you for this <3,50,1,1,0,2,0,2026-04-02,2026-04-02,0,49,160,52
literally my favourite re game oat. i’m so glad capcom finally ported this and the other two gems to steam😭🙏,108,1,1,0,2,0,2026-04-02,2026-04-02,273,27,125,30
i would have finished the remake twice in the time ive played,61,1,1,0,1,2,2026-04-02,2026-04-02,252,51,237,134
Glad to see this get ported to steam.,37,1,1,0,2,0,2026-04-02,2026-04-02,313,30,12,12
drm bad!!! mods no work for some reason!!,41,0,1,0,11,3,2026-04-02,2026-04-02,314,42,17,17
jill valentine,14,1,1,0,0,0,2026-04-02,2026-04-02,115,4,43,14
Looks and runs great. Also feels great on controller. Literally just beat the PS1 version yesterday and was itching for another playthrough when Capcom bestowed us with this amazing surprise. You start with a bunch of costumes unlocked (though personally I always prefer original costumes) and you also get all kinds of settings when you launch which make the game look great for modern PCs. Mercenaries is also available right from the get go.,444,1,1,0,1,0,2026-04-02,2026-04-02,45,3,305,106
